Aikaleima, Longitudi, Latitudi
2014-01-01 03:21:46,8.85991,62.53
2014-01-01 03:21:48,8.854840000000001,62.54
2014-01-01 03:21:50,8.84975,62.55
2014-01-01 03:21:52,8.84464,62.56
2014-01-01 03:21:54,8.83951,62.57
2014-01-01 03:21:56,8.83436,62.58
2014-01-01 03:21:58,8.82919,62.59
2014-01-01 03:22:00,8.824,62.6
2014-01-01 03:22:02,8.81879,62.61
2014-01-01 03:22:04,8.81356,62.62
2014-01-01 03:22:06,8.80831,62.63
2014-01-01 03:22:08,8.80304,62.64
2014-01-01 03:22:10,8.79775,62.65
2014-01-01 03:22:12,8.792440000000001,62.66
2014-01-01 03:22:14,8.78711,62.67
2014-01-01 03:22:16,8.781759999999998,62.68
2014-01-01 03:22:18,8.77639,62.69
2014-01-01 03:22:20,8.771,62.7
2014-01-01 03:22:22,8.76559,62.71
2014-01-01 03:22:24,8.760159999999999,62.72
2014-01-01 03:22:26,8.75471,62.73
2014-01-01 03:22:28,8.74924,62.74
2014-01-01 03:22:30,8.74375,62.75
2014-01-01 03:22:32,8.738240000000001,62.76
2014-01-01 03:22:34,8.732709999999999,62.77
2014-01-01 03:22:36,8.72716,62.78
2014-01-01 03:22:38,8.721589999999999,62.79
2014-01-01 03:22:40,8.716000000000001,62.8
2014-01-01 03:22:42,8.71039,62.81
2014-01-01 03:22:44,8.70476,62.82
2014-01-01 03:22:46,8.699110000000001,62.83
2014-01-01 03:22:48,8.69344,62.84
2014-01-01 03:22:50,8.68775,62.85
2014-01-01 03:22:52,8.682039999999999,62.86
2014-01-01 03:22:54,8.676309999999999,62.87
2014-01-01 03:22:56,8.67056,62.88
2014-01-01 03:22:58,8.66479,62.89
2014-01-01 03:23:00,8.658999999999999,62.9
2014-01-01 03:23:02,8.65319,62.91
2014-01-01 03:23:04,8.647359999999999,62.92
2014-01-01 03:23:06,8.64151,62.93
2014-01-01 03:23:08,8.63564,62.94
2014-01-01 03:23:10,8.62975,62.95
2014-01-01 03:23:12,8.62384,62.96
2014-01-01 03:23:14,8.61791,62.97
2014-01-01 03:23:16,8.61196,62.98
2014-01-01 03:23:18,8.605989999999998,62.99
2014-01-01 03:23:20,8.6,63.0
2014-01-01 03:23:22,8.59399,63.01
2014-01-01 03:23:24,8.58796,63.02
2014-01-01 03:23:26,8.58191,63.03
2014-01-01 03:23:28,8.575840000000001,63.04
2014-01-01 03:23:30,8.56975,63.05
2014-01-01 03:23:32,8.56364,63.06
2014-01-01 03:23:34,8.55751,63.07
2014-01-01 03:23:36,8.551359999999999,63.08
2014-01-01 03:23:38,8.54519,63.09
2014-01-01 03:23:40,8.539,63.1
2014-01-01 03:23:42,8.53279,63.11
2014-01-01 03:23:44,8.52656,63.12
2014-01-01 03:23:46,8.52031,63.13
2014-01-01 03:23:48,8.51404,63.14
2014-01-01 03:23:50,8.50775,63.15
2014-01-01 03:23:52,8.50144,63.16
2014-01-01 03:23:54,8.49511,63.17
2014-01-01 03:23:56,8.48876,63.18
2014-01-01 03:23:58,8.48239,63.19
2014-01-01 03:24:00,8.476,63.2
2014-01-01 03:24:02,8.46959,63.21
2014-01-01 03:24:04,8.46316,63.22
2014-01-01 03:24:06,8.456710000000001,63.23
2014-01-01 03:24:08,8.45024,63.24
2014-01-01 03:24:10,8.44375,63.25
2014-01-01 03:24:12,8.43724,63.26
2014-01-01 03:24:14,8.43071,63.27
2014-01-01 03:24:16,8.424159999999999,63.28
2014-01-01 03:24:18,8.41759,63.29
2014-01-01 03:24:20,8.411,63.3
2014-01-01 03:24:22,8.40439,63.31
2014-01-01 03:24:24,8.39776,63.32
2014-01-01 03:24:26,8.39111,63.33
2014-01-01 03:24:28,8.38444,63.34
2014-01-01 03:24:30,8.377749999999999,63.35
2014-01-01 03:24:32,8.37104,63.36
2014-01-01 03:24:34,8.36431,63.37
2014-01-01 03:24:36,8.35756,63.38
2014-01-01 03:24:38,8.35079,63.39
2014-01-01 03:24:40,8.344,63.4
2014-01-01 03:24:42,8.33719,63.41
2014-01-01 03:24:44,8.33036,63.42
2014-01-01 03:24:46,8.32351,63.43
2014-01-01 03:24:48,8.31664,63.44
2014-01-01 03:24:50,8.309750000000001,63.45
2014-01-01 03:24:52,8.30284,63.46
2014-01-01 03:24:54,8.29591,63.47
2014-01-01 03:24:56,8.28896,63.48
2014-01-01 03:24:58,8.28199,63.49
2014-01-01 03:25:00,8.275,63.5
2014-01-01 03:25:02,8.26799,63.51
2014-01-01 03:25:04,8.26096,63.52
2014-01-01 03:25:06,8.25391,63.53
2014-01-01 03:25:08,8.246839999999999,63.54
2014-01-01 03:25:10,8.23975,63.55
2014-01-01 03:25:12,8.23264,63.56
2014-01-01 03:25:14,8.22551,63.57
2014-01-01 03:25:16,8.21836,63.58
2014-01-01 03:25:18,8.21119,63.59
2014-01-01 03:25:20,8.204,63.6
2014-01-01 03:25:22,8.19679,63.61
2014-01-01 03:25:24,8.18956,63.62
2014-01-01 03:25:26,8.18231,63.63
2014-01-01 03:25:28,8.175040000000001,63.64
2014-01-01 03:25:30,8.16775,63.65
2014-01-01 03:25:32,8.16044,63.66
2014-01-01 03:25:34,8.15311,63.67
2014-01-01 03:25:36,8.145760000000001,63.68
2014-01-01 03:25:38,8.13839,63.69
2014-01-01 03:25:40,8.131,63.7
2014-01-01 03:25:42,8.12359,63.71
2014-01-01 03:25:44,8.11616,63.72
2014-01-01 03:25:46,8.10871,63.73
2014-01-01 03:25:48,8.10124,63.74
2014-01-01 03:25:50,8.09375,63.75
2014-01-01 03:25:52,8.08624,63.76
2014-01-01 03:25:54,8.07871,63.77
2014-01-01 03:25:56,8.071159999999999,63.78
2014-01-01 03:25:58,8.06359,63.79
2014-01-01 03:26:00,8.056000000000001,63.8
2014-01-01 03:26:02,8.04839,63.81
2014-01-01 03:26:04,8.04076,63.82
2014-01-01 03:26:06,8.03311,63.83
2014-01-01 03:26:08,8.02544,63.84
2014-01-01 03:26:10,8.01775,63.85
2014-01-01 03:26:12,8.01004,63.86
2014-01-01 03:26:14,8.00231,63.87
2014-01-01 03:26:16,7.99456,63.88
2014-01-01 03:26:18,7.98679,63.89
2014-01-01 03:26:20,7.979,63.9
2014-01-01 03:26:22,7.97119,63.91
2014-01-01 03:26:24,7.96336,63.92
2014-01-01 03:26:26,7.95551,63.93
2014-01-01 03:26:28,7.94764,63.94
2014-01-01 03:26:30,7.93975,63.95
2014-01-01 03:26:32,7.931839999999999,63.96
2014-01-01 03:26:34,7.923909999999999,63.97
2014-01-01 03:26:36,7.91596,63.98
2014-01-01 03:26:38,7.90799,63.99
2014-01-01 03:26:40,7.9,64.0
2014-01-01 03:26:42,7.89199,64.01
2014-01-01 03:26:44,7.883959999999999,64.02
2014-01-01 03:26:46,7.87591,64.03
2014-01-01 03:26:48,7.86784,64.04
2014-01-01 03:26:50,7.85975,64.05
2014-01-01 03:26:52,7.85164,64.06
2014-01-01 03:26:54,7.84351,64.07
2014-01-01 03:26:56,7.8353600000000005,64.08
2014-01-01 03:26:58,7.827190000000001,64.09
2014-01-01 03:27:00,7.819,64.1
2014-01-01 03:27:02,7.81079,64.11
2014-01-01 03:27:04,7.80256,64.12
2014-01-01 03:27:06,7.79431,64.13
2014-01-01 03:27:08,7.786040000000001,64.14
2014-01-01 03:27:10,7.77775,64.15
2014-01-01 03:27:12,7.7694399999999995,64.16
2014-01-01 03:27:14,7.7611099999999995,64.17
2014-01-01 03:27:16,7.752759999999999,64.18
2014-01-01 03:27:18,7.744389999999999,64.19
2014-01-01 03:27:20,7.736000000000001,64.2
2014-01-01 03:27:22,7.72759,64.21
2014-01-01 03:27:24,7.71916,64.22
2014-01-01 03:27:26,7.710710000000001,64.23
2014-01-01 03:27:28,7.702240000000001,64.24
2014-01-01 03:27:30,7.69375,64.25
2014-01-01 03:27:32,7.68524,64.26
2014-01-01 03:27:34,7.676710000000001,64.27
2014-01-01 03:27:36,7.66816,64.28
2014-01-01 03:27:38,7.659590000000001,64.29
2014-01-01 03:27:40,7.651,64.3
2014-01-01 03:27:42,7.642390000000001,64.31
2014-01-01 03:27:44,7.63376,64.32
2014-01-01 03:27:46,7.625109999999999,64.33
2014-01-01 03:27:48,7.61644,64.34
2014-01-01 03:27:50,7.607749999999999,64.35
2014-01-01 03:27:52,7.59904,64.36
2014-01-01 03:27:54,7.59031,64.37
2014-01-01 03:27:56,7.58156,64.38
2014-01-01 03:27:58,7.57279,64.39
2014-01-01 03:28:00,7.564,64.4
2014-01-01 03:28:02,7.55519,64.41
2014-01-01 03:28:04,7.54636,64.42
2014-01-01 03:28:06,7.53751,64.43
2014-01-01 03:28:08,7.52864,64.44
2014-01-01 03:28:10,7.51975,64.45
2014-01-01 03:28:12,7.510840000000001,64.46
2014-01-01 03:28:14,7.5019100000000005,64.47
2014-01-01 03:28:16,7.49296,64.48
2014-01-01 03:28:18,7.48399,64.49
2014-01-01 03:28:20,7.475,64.5
2014-01-01 03:28:22,7.465990000000001,64.51
2014-01-01 03:28:24,7.4569600000000005,64.52
2014-01-01 03:28:26,7.447909999999999,64.53
2014-01-01 03:28:28,7.43884,64.54
2014-01-01 03:28:30,7.42975,64.55
2014-01-01 03:28:32,7.42064,64.56
2014-01-01 03:28:34,7.41151,64.57
2014-01-01 03:28:36,7.40236,64.58
2014-01-01 03:28:38,7.39319,64.59
2014-01-01 03:28:40,7.3839999999999995,64.6
2014-01-01 03:28:42,7.374790000000001,64.61
2014-01-01 03:28:44,7.36556,64.62
2014-01-01 03:28:46,7.35631,64.63
2014-01-01 03:28:48,7.34704,64.64
2014-01-01 03:28:50,7.33775,64.65
2014-01-01 03:28:52,7.3284400000000005,64.66
2014-01-01 03:28:54,7.31911,64.67
2014-01-01 03:28:56,7.30976,64.68
2014-01-01 03:28:58,7.30039,64.69
2014-01-01 03:29:00,7.291,64.7
2014-01-01 03:29:02,7.28159,64.71
2014-01-01 03:29:04,7.27216,64.72
2014-01-01 03:29:06,7.262709999999999,64.73
2014-01-01 03:29:08,7.25324,64.74
2014-01-01 03:29:10,7.24375,64.75
2014-01-01 03:29:12,7.23424,64.76
2014-01-01 03:29:14,7.22471,64.77
2014-01-01 03:29:16,7.21516,64.78
2014-01-01 03:29:18,7.20559,64.79
2014-01-01 03:29:20,7.196000000000001,64.8
2014-01-01 03:29:22,7.18639,64.81
2014-01-01 03:29:24,7.176760000000001,64.82
2014-01-01 03:29:26,7.16711,64.83
2014-01-01 03:29:28,7.15744,64.84
2014-01-01 03:29:30,7.147749999999999,64.85
2014-01-01 03:29:32,7.13804,64.86
2014-01-01 03:29:34,7.12831,64.87
2014-01-01 03:29:36,7.1185599999999996,64.88
2014-01-01 03:29:38,7.10879,64.89
2014-01-01 03:29:40,7.099,64.9
2014-01-01 03:29:42,7.089189999999999,64.91
2014-01-01 03:29:44,7.07936,64.92
2014-01-01 03:29:46,7.06951,64.93
2014-01-01 03:29:48,7.059640000000001,64.94
2014-01-01 03:29:50,7.04975,64.95
2014-01-01 03:29:52,7.039840000000001,64.96
2014-01-01 03:29:54,7.02991,64.97
2014-01-01 03:29:56,7.01996,64.98
2014-01-01 03:29:58,7.00999,64.99
2014-01-01 05:30:00,12.0,65.0
2014-01-01 05:30:01,12.0,64.99
2014-01-01 05:30:02,12.0,64.98
2014-01-01 05:30:03,12.0,64.97
2014-01-01 05:30:04,12.0,64.96
2014-01-01 05:30:05,12.0,64.95
2014-01-01 05:30:06,12.0,64.94
2014-01-01 05:30:07,12.0,64.93
2014-01-01 05:30:08,12.0,64.92
2014-01-01 05:30:09,12.0,64.91
2014-01-01 05:30:10,12.0,64.9
2014-01-01 05:30:11,12.0,64.89
2014-01-01 05:30:12,12.0,64.88
2014-01-01 05:30:13,12.0,64.87
2014-01-01 05:30:14,12.0,64.86
2014-01-01 05:30:15,12.0,64.85
2014-01-01 05:30:16,12.0,64.84
2014-01-01 05:30:17,12.0,64.83
2014-01-01 05:30:18,12.0,64.82
2014-01-01 05:30:19,12.0,64.81
2014-01-01 05:30:20,12.0,64.8
2014-01-01 05:30:21,12.0,64.79
2014-01-01 05:30:22,12.0,64.78
2014-01-01 05:30:23,12.0,64.77
2014-01-01 05:30:24,12.0,64.76
2014-01-01 05:30:25,12.0,64.75
2014-01-01 05:30:26,12.0,64.74
2014-01-01 05:30:27,12.0,64.73
2014-01-01 05:30:28,12.0,64.72
2014-01-01 05:30:29,12.0,64.71
2014-01-01 05:30:30,12.0,64.7
2014-01-01 05:30:31,12.0,64.69
2014-01-01 05:30:32,12.0,64.68
2014-01-01 05:30:33,12.0,64.67
2014-01-01 05:30:34,12.0,64.66
2014-01-01 05:30:35,12.0,64.65
2014-01-01 05:30:36,12.0,64.64
2014-01-01 05:30:37,12.0,64.63
2014-01-01 05:30:38,12.0,64.62
2014-01-01 05:30:39,12.0,64.61
2014-01-01 05:30:40,12.0,64.6
2014-01-01 05:30:41,12.0,64.59
2014-01-01 05:30:42,12.0,64.58
2014-01-01 05:30:43,12.0,64.57
2014-01-01 05:30:44,12.0,64.56
2014-01-01 05:30:45,12.0,64.55
2014-01-01 05:30:46,12.0,64.54
2014-01-01 05:30:47,12.0,64.53
2014-01-01 05:30:48,12.0,64.52
2014-01-01 05:30:49,12.0,64.51
2014-01-01 05:30:50,12.0,64.5
2014-01-01 05:30:51,12.0,64.49
2014-01-01 05:30:52,12.0,64.48
2014-01-01 05:30:53,12.0,64.47
2014-01-01 05:30:54,12.0,64.46
2014-01-01 05:30:55,12.0,64.45
2014-01-01 05:30:56,12.0,64.44
2014-01-01 05:30:57,12.0,64.43
2014-01-01 05:30:58,12.0,64.42
2014-01-01 05:30:59,12.0,64.41
2014-01-01 05:31:00,12.0,64.4
2014-01-01 05:31:01,12.0,64.39
2014-01-01 05:31:02,12.0,64.38
2014-01-01 05:31:03,12.0,64.37
2014-01-01 05:31:04,12.0,64.36
2014-01-01 05:31:05,12.0,64.35
2014-01-01 05:31:06,12.0,64.34
2014-01-01 05:31:07,12.0,64.33
2014-01-01 05:31:08,12.0,64.32
2014-01-01 05:31:09,12.0,64.31
2014-01-01 05:31:10,12.0,64.3
2014-01-01 05:31:11,12.0,64.29
2014-01-01 05:31:12,12.0,64.28
2014-01-01 05:31:13,12.0,64.27
2014-01-01 05:31:14,12.0,64.26
2014-01-01 05:31:15,12.0,64.25
2014-01-01 05:31:16,12.0,64.24
2014-01-01 05:31:17,12.0,64.23
2014-01-01 05:31:18,12.0,64.22
2014-01-01 05:31:19,12.0,64.21
2014-01-01 05:31:20,12.0,64.2
2014-01-01 05:31:21,12.0,64.19
2014-01-01 05:31:22,12.0,64.18
2014-01-01 05:31:23,12.0,64.17
2014-01-01 05:31:24,12.0,64.16
2014-01-01 05:31:25,12.0,64.15
2014-01-01 05:31:26,12.0,64.14
2014-01-01 05:31:27,12.0,64.13
2014-01-01 05:31:28,12.0,64.12
2014-01-01 05:31:29,12.0,64.11
2014-01-01 05:31:30,12.0,64.1
2014-01-01 05:31:31,12.0,64.09
2014-01-01 05:31:32,12.0,64.08
2014-01-01 05:31:33,12.0,64.07
2014-01-01 05:31:34,12.0,64.06
2014-01-01 05:31:35,12.0,64.05
2014-01-01 05:31:36,12.0,64.04
2014-01-01 05:31:37,12.0,64.03
2014-01-01 05:31:38,12.0,64.02
2014-01-01 05:31:39,12.0,64.01
2014-01-01 05:31:40,12.0,64.0
2014-01-01 05:31:41,12.0,63.99
2014-01-01 05:31:42,12.0,63.98
2014-01-01 05:31:43,12.0,63.97
2014-01-01 05:31:44,12.0,63.96
2014-01-01 05:31:45,12.0,63.95
2014-01-01 05:31:46,12.0,63.94
2014-01-01 05:31:47,12.0,63.93
2014-01-01 05:31:48,12.0,63.92
2014-01-01 05:31:49,12.0,63.91
2014-01-01 05:31:50,12.0,63.9
2014-01-01 05:31:51,12.0,63.89
2014-01-01 05:31:52,12.0,63.88
2014-01-01 05:31:53,12.0,63.87
2014-01-01 05:31:54,12.0,63.86
2014-01-01 05:31:55,12.0,63.85
2014-01-01 05:31:56,12.0,63.84
2014-01-01 05:31:57,12.0,63.83
2014-01-01 05:31:58,12.0,63.82
2014-01-01 05:31:59,12.0,63.81
2014-01-01 05:32:00,12.0,63.8
2014-01-01 05:32:01,12.0,63.79
2014-01-01 05:32:02,12.0,63.78
2014-01-01 05:32:03,12.0,63.77
2014-01-01 05:32:04,12.0,63.76
2014-01-01 05:32:05,12.0,63.75
2014-01-01 05:32:06,12.0,63.74
2014-01-01 05:32:07,12.0,63.73
2014-01-01 05:32:08,12.0,63.72
2014-01-01 05:32:09,12.0,63.71
2014-01-01 05:32:10,12.0,63.7
2014-01-01 05:32:11,12.0,63.69
2014-01-01 05:32:12,12.0,63.68
2014-01-01 05:32:13,12.0,63.67
2014-01-01 05:32:14,12.0,63.66
2014-01-01 05:32:15,12.0,63.65
2014-01-01 05:32:16,12.0,63.64
2014-01-01 05:32:17,12.0,63.63
2014-01-01 05:32:18,12.0,63.62
2014-01-01 05:32:19,12.0,63.61
2014-01-01 05:32:20,12.0,63.6
2014-01-01 05:32:21,12.0,63.59
2014-01-01 05:32:22,12.0,63.58
2014-01-01 05:32:23,12.0,63.57
2014-01-01 05:32:24,12.0,63.56
2014-01-01 05:32:25,12.0,63.55
2014-01-01 05:32:26,12.0,63.54
2014-01-01 05:32:27,12.0,63.53
2014-01-01 05:32:28,12.0,63.52
2014-01-01 05:32:29,12.0,63.51
2014-01-01 05:32:30,12.0,63.5
2014-01-01 05:32:31,12.0,63.49
2014-01-01 05:32:32,12.0,63.48
2014-01-01 05:32:33,12.0,63.47
2014-01-01 05:32:34,12.0,63.46
2014-01-01 05:32:35,12.0,63.45
2014-01-01 05:32:36,12.0,63.44
2014-01-01 05:32:37,12.0,63.43
2014-01-01 05:32:38,12.0,63.42
2014-01-01 05:32:39,12.0,63.41
2014-01-01 05:32:40,12.0,63.4
2014-01-01 05:32:41,12.0,63.39
2014-01-01 05:32:42,12.0,63.38
2014-01-01 05:32:43,12.0,63.37
2014-01-01 05:32:44,12.0,63.36
2014-01-01 05:32:45,12.0,63.35
2014-01-01 05:32:46,12.0,63.34
2014-01-01 05:32:47,12.0,63.33
2014-01-01 05:32:48,12.0,63.32
2014-01-01 05:32:49,12.0,63.31
2014-01-01 05:32:50,12.0,63.3
2014-01-01 05:32:51,12.0,63.29
2014-01-01 05:32:52,12.0,63.28
2014-01-01 05:32:53,12.0,63.27
2014-01-01 05:32:54,12.0,63.26
2014-01-01 05:32:55,12.0,63.25
2014-01-01 05:32:56,12.0,63.24
2014-01-01 05:32:57,12.0,63.23
2014-01-01 05:32:58,12.0,63.22
2014-01-01 05:32:59,12.0,63.21
2014-01-01 05:33:00,12.0,63.2
2014-01-01 05:33:01,12.0,63.19
2014-01-01 05:33:02,12.0,63.18
2014-01-01 05:33:03,12.0,63.17
2014-01-01 05:33:04,12.0,63.16
2014-01-01 05:33:05,12.0,63.15
2014-01-01 05:33:06,12.0,63.14
2014-01-01 05:33:07,12.0,63.13
2014-01-01 05:33:08,12.0,63.12
2014-01-01 05:33:09,12.0,63.11
2014-01-01 05:33:10,12.0,63.1
2014-01-01 05:33:11,12.0,63.09
2014-01-01 05:33:12,12.0,63.08
2014-01-01 05:33:13,12.0,63.07
2014-01-01 05:33:14,12.0,63.06
2014-01-01 05:33:15,12.0,63.05
2014-01-01 05:33:16,12.0,63.04
2014-01-01 05:33:17,12.0,63.03
2014-01-01 05:33:18,12.0,63.02
2014-01-01 05:33:19,12.0,63.01
2014-01-01 05:33:20,12.0,63.0
2014-01-01 05:33:21,12.0,62.99
2014-01-01 05:33:22,12.0,62.98
2014-01-01 05:33:23,12.0,62.97
2014-01-01 05:33:24,12.0,62.96
2014-01-01 05:33:25,12.0,62.95
2014-01-01 05:33:26,12.0,62.94
2014-01-01 05:33:27,12.0,62.93
2014-01-01 05:33:28,12.0,62.92
2014-01-01 05:33:29,12.0,62.91
2014-01-01 05:33:30,12.0,62.9
2014-01-01 05:33:31,12.0,62.89
2014-01-01 05:33:32,12.0,62.88
2014-01-01 05:33:33,12.0,62.87
2014-01-01 05:33:34,12.0,62.86
2014-01-01 05:33:35,12.0,62.85
2014-01-01 05:33:36,12.0,62.84
2014-01-01 05:33:37,12.0,62.83
2014-01-01 05:33:38,12.0,62.82
2014-01-01 05:33:39,12.0,62.81
2014-01-01 05:33:40,12.0,62.8
2014-01-01 05:33:41,12.0,62.79
2014-01-01 05:33:42,12.0,62.78
2014-01-01 05:33:43,12.0,62.77
2014-01-01 05:33:44,12.0,62.76
2014-01-01 05:33:45,12.0,62.75
2014-01-01 05:33:46,12.0,62.74
2014-01-01 05:33:47,12.0,62.73
2014-01-01 05:33:48,12.0,62.72
2014-01-01 05:33:49,12.0,62.71
2014-01-01 05:33:50,12.0,62.7
2014-01-01 05:33:51,12.0,62.69
2014-01-01 05:33:52,12.0,62.68
2014-01-01 05:33:53,12.0,62.67
2014-01-01 05:33:54,12.0,62.66
2014-01-01 05:33:55,12.0,62.65
2014-01-01 05:33:56,12.0,62.64
2014-01-01 05:33:57,12.0,62.63
2014-01-01 05:33:58,12.0,62.62
2014-01-01 05:33:59,12.0,62.61
2014-01-01 05:34:00,12.0,62.6
2014-01-01 05:34:01,12.0,62.59
2014-01-01 05:34:02,12.0,62.58
2014-01-01 05:34:03,12.0,62.57
2014-01-01 05:34:04,12.0,62.56
2014-01-01 05:34:05,12.0,62.55
2014-01-01 05:34:06,12.0,62.54
2014-01-01 05:34:07,12.0,62.53
2014-01-01 05:34:08,12.0,62.52
2014-01-01 05:34:09,12.0,62.51
2014-01-01 05:34:10,12.0,62.5
2014-01-01 05:34:11,12.0,62.49
2014-01-01 05:34:12,12.0,62.48
2014-01-01 05:34:13,12.0,62.47
2014-01-01 05:34:14,12.0,62.46
2014-01-01 05:34:15,12.0,62.45
2014-01-01 05:34:16,12.0,62.44
2014-01-01 05:34:17,12.0,62.43
2014-01-01 05:34:18,12.0,62.42
2014-01-01 05:34:19,12.0,62.41
2014-01-01 05:34:20,12.0,62.4
2014-01-01 05:34:21,12.0,62.39
2014-01-01 05:34:22,12.0,62.38
2014-01-01 05:34:23,12.0,62.37
2014-01-01 05:34:24,12.0,62.36
2014-01-01 05:34:25,12.0,62.35
2014-01-01 05:34:26,12.0,62.34
2014-01-01 05:34:27,12.0,62.33
2014-01-01 05:34:28,12.0,62.32
2014-01-01 05:34:29,12.0,62.31
2014-01-01 05:34:30,12.0,62.3
2014-01-01 05:34:31,12.0,62.29
2014-01-01 05:34:32,12.0,62.28
2014-01-01 05:34:33,12.0,62.27
2014-01-01 05:34:34,12.0,62.26
2014-01-01 05:34:35,12.0,62.25
2014-01-01 05:34:36,12.0,62.24
2014-01-01 05:34:37,12.0,62.23
2014-01-01 05:34:38,12.0,62.22
2014-01-01 05:34:39,12.0,62.21
2014-01-01 05:34:40,12.0,62.2
2014-01-01 05:34:41,12.0,62.19
2014-01-01 05:34:42,12.0,62.18
2014-01-01 05:34:43,12.0,62.17
2014-01-01 05:34:44,12.0,62.16
2014-01-01 05:34:45,12.0,62.15
2014-01-01 05:34:46,12.0,62.14
2014-01-01 05:34:47,12.0,62.13
2014-01-01 05:34:48,12.0,62.12
2014-01-01 05:34:49,12.0,62.11
2014-01-01 05:34:50,12.0,62.1
2014-01-01 05:34:51,12.0,62.09
2014-01-01 05:34:52,12.0,62.08
2014-01-01 05:34:53,12.0,62.07
2014-01-01 05:34:54,12.0,62.06
2014-01-01 05:34:55,12.0,62.05
2014-01-01 05:34:56,12.0,62.04
2014-01-01 05:34:57,12.0,62.03
2014-01-01 05:34:58,12.0,62.02
2014-01-01 05:34:59,12.0,62.01
2014-01-01 05:35:00,12.0,62.0
2014-01-01 05:35:01,12.0,61.99
2014-01-01 05:35:02,12.0,61.98
2014-01-01 05:35:03,12.0,61.97
2014-01-01 05:35:04,12.0,61.96
2014-01-01 05:35:05,12.0,61.95
2014-01-01 05:35:06,12.0,61.94
2014-01-01 05:35:07,12.0,61.93
2014-01-01 05:35:08,12.0,61.92
2014-01-01 05:35:09,12.0,61.91
2014-01-01 05:35:10,12.0,61.9
2014-01-01 05:35:11,12.0,61.89
2014-01-01 05:35:12,12.0,61.88
2014-01-01 05:35:13,12.0,61.87
2014-01-01 05:35:14,12.0,61.86
2014-01-01 05:35:15,12.0,61.85
2014-01-01 05:35:16,12.0,61.84
2014-01-01 05:35:17,12.0,61.83
2014-01-01 05:35:18,12.0,61.82
2014-01-01 05:35:19,12.0,61.81
2014-01-01 05:35:20,12.0,61.8
2014-01-01 05:35:21,12.0,61.79
2014-01-01 05:35:22,12.0,61.78
2014-01-01 05:35:23,12.0,61.77
2014-01-01 05:35:24,12.0,61.76
2014-01-01 05:35:25,12.0,61.75
2014-01-01 05:35:26,12.0,61.74
2014-01-01 05:35:27,12.0,61.73
2014-01-01 05:35:28,12.0,61.72
2014-01-01 05:35:29,12.0,61.71
2014-01-01 05:35:30,12.0,61.7
2014-01-01 05:35:31,12.0,61.69
2014-01-01 05:35:32,12.0,61.68
2014-01-01 05:35:33,12.0,61.67
2014-01-01 05:35:34,12.0,61.66
2014-01-01 05:35:35,12.0,61.65
2014-01-01 05:35:36,12.0,61.64
2014-01-01 05:35:37,12.0,61.63
2014-01-01 05:35:38,12.0,61.62
2014-01-01 05:35:39,12.0,61.61
2014-01-01 05:35:40,12.0,61.6
2014-01-01 05:35:41,12.0,61.59
2014-01-01 05:35:42,12.0,61.58
2014-01-01 05:35:43,12.0,61.57
2014-01-01 05:35:44,12.0,61.56
2014-01-01 05:35:45,12.0,61.55
2014-01-01 05:35:46,12.0,61.54
2014-01-01 05:35:47,12.0,61.53
2014-01-01 05:35:48,12.0,61.52
2014-01-01 05:35:49,12.0,61.51
2014-01-01 05:35:50,12.0,61.5
2014-01-01 05:35:51,12.0,61.49
2014-01-01 05:35:52,12.0,61.48
2014-01-01 05:35:53,12.0,61.47
2014-01-01 05:35:54,12.0,61.46
2014-01-01 05:35:55,12.0,61.45
2014-01-01 05:35:56,12.0,61.44
2014-01-01 05:35:57,12.0,61.43
2014-01-01 05:35:58,12.0,61.42
2014-01-01 05:35:59,12.0,61.41
2014-01-01 05:36:00,12.0,61.4
2014-01-01 05:36:01,12.0,61.39
2014-01-01 05:36:02,12.0,61.38
2014-01-01 05:36:03,12.0,61.37
2014-01-01 05:36:04,12.0,61.36
2014-01-01 05:36:05,12.0,61.35
2014-01-01 05:36:06,12.0,61.34
2014-01-01 05:36:07,12.0,61.33
2014-01-01 05:36:08,12.0,61.32
2014-01-01 05:36:09,12.0,61.31
2014-01-01 05:36:10,12.0,61.3
2014-01-01 05:36:11,12.0,61.29
2014-01-01 05:36:12,12.0,61.28
2014-01-01 05:36:13,12.0,61.27
2014-01-01 05:36:14,12.0,61.26
2014-01-01 05:36:15,12.0,61.25
2014-01-01 05:36:16,12.0,61.24
2014-01-01 05:36:17,12.0,61.23
2014-01-01 05:36:18,12.0,61.22
2014-01-01 05:36:19,12.0,61.21
2014-01-01 05:36:20,12.0,61.2
2014-01-01 05:36:21,12.0,61.19
2014-01-01 05:36:22,12.0,61.18
2014-01-01 05:36:23,12.0,61.17
2014-01-01 05:36:24,12.0,61.16
2014-01-01 05:36:25,12.0,61.15
2014-01-01 05:36:26,12.0,61.14
2014-01-01 05:36:27,12.0,61.13
2014-01-01 05:36:28,12.0,61.12
2014-01-01 05:36:29,12.0,61.11
2014-01-01 05:36:30,12.0,61.1
2014-01-01 05:36:31,12.0,61.09
2014-01-01 05:36:32,12.0,61.08
2014-01-01 05:36:33,12.0,61.07
2014-01-01 05:36:34,12.0,61.06
2014-01-01 05:36:35,12.0,61.05
2014-01-01 05:36:36,12.0,61.04
2014-01-01 05:36:37,12.0,61.03
2014-01-01 05:36:38,12.0,61.02
